Date,CCTV_ID,Timestamp,Track_ID,Image_Path,Brand,Color,Type,first_seen_ts,last_seen_ts,first_seen_iso,last_seen_iso
22-05-2026,CCTV05,05:00:00,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-00_f000098_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:00,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-00_f000099_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV03,05:00:00,3,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV03/CCTV03_track_3_Truck_22-05-2026_05-00-00_f000099_crop.jpg,Truck,Gray,Truck,1779400800,1779400802,2026-05-22T05:00:00.561664,2026-05-22T05:00:02.196137
22-05-2026,CCTV05,05:00:00,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-00_f000099_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:00,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-00_f000100_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV05,05:00:00,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-00_f000100_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:01,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-01_f000101_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV03,05:00:01,3,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV03/CCTV03_track_3_Truck_22-05-2026_05-00-01_f000101_crop.jpg,Truck,Gray,Truck,1779400800,1779400802,2026-05-22T05:00:00.561664,2026-05-22T05:00:02.196137
22-05-2026,CCTV05,05:00:01,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-01_f000101_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:01,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-01_f000102_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV05,05:00:01,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-01_f000102_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:01,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-01_f000103_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV05,05:00:01,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-01_f000103_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:01,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-01_f000104_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV05,05:00:01,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-01_f000104_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:01,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-01_f000105_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV05,05:00:01,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-01_f000105_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV01,05:00:01,1,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_1_Car_22-05-2026_05-00-01_f000106_crop.jpg,Toyota,Gray,Car,1779400793,1779400801,2026-05-22T04:59:53.875186,2026-05-22T05:00:01.750371
22-05-2026,CCTV03,05:00:01,3,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV03/CCTV03_track_3_Truck_22-05-2026_05-00-01_f000106_crop.jpg,Truck,Gray,Truck,1779400800,1779400802,2026-05-22T05:00:00.561664,2026-05-22T05:00:02.196137
22-05-2026,CCTV05,05:00:01,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-01_f000106_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV03,05:00:01,3,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV03/CCTV03_track_3_Truck_22-05-2026_05-00-01_f000107_crop.jpg,Truck,Gray,Truck,1779400800,1779400802,2026-05-22T05:00:00.561664,2026-05-22T05:00:02.196137
22-05-2026,CCTV05,05:00:01,2,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_2_Car_22-05-2026_05-00-01_f000107_crop.jpg,Toyota,White,Car,1779400794,1779400801,2026-05-22T04:59:54.320951,2026-05-22T05:00:01.898960
22-05-2026,CCTV03,05:00:02,3,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV03/CCTV03_track_3_Truck_22-05-2026_05-00-02_f000109_crop.jpg,Truck,Gray,Truck,1779400800,1779400802,2026-05-22T05:00:00.561664,2026-05-22T05:00:02.196137
22-05-2026,CCTV01,05:00:03,4,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_4_Motorbike_22-05-2026_05-00-03_f000116_crop.jpg,Unknown,Gray,Motorbike,1779400803,1779400803,2026-05-22T05:00:03.236256,2026-05-22T05:00:03.384844
22-05-2026,CCTV01,05:00:03,4,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_4_Motorbike_22-05-2026_05-00-03_f000117_crop.jpg,Unknown,Gray,Motorbike,1779400803,1779400803,2026-05-22T05:00:03.236256,2026-05-22T05:00:03.384844
22-05-2026,CCTV05,05:00:03,5,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_5_Motorbike_22-05-2026_05-00-03_f000119_crop.jpg,Unknown,Gray,Motorbike,1779400803,1779400803,2026-05-22T05:00:03.682021,2026-05-22T05:00:03.830609
22-05-2026,CCTV05,05:00:03,5,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_5_Motorbike_22-05-2026_05-00-03_f000120_crop.jpg,Unknown,Gray,Motorbike,1779400803,1779400803,2026-05-22T05:00:03.682021,2026-05-22T05:00:03.830609
22-05-2026,CCTV04,05:00:07,6,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_6_Car_22-05-2026_05-00-07_f000148_crop.jpg,Toyota,Gray,Car,1779400807,1779400808,2026-05-22T05:00:07.991085,2026-05-22T05:00:08.882615
22-05-2026,CCTV04,05:00:08,6,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_6_Car_22-05-2026_05-00-08_f000149_crop.jpg,Toyota,Gray,Car,1779400807,1779400808,2026-05-22T05:00:07.991085,2026-05-22T05:00:08.882615
22-05-2026,CCTV04,05:00:08,6,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_6_Car_22-05-2026_05-00-08_f000150_crop.jpg,Toyota,Gray,Car,1779400807,1779400808,2026-05-22T05:00:07.991085,2026-05-22T05:00:08.882615
22-05-2026,CCTV04,05:00:08,6,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_6_Car_22-05-2026_05-00-08_f000154_crop.jpg,Toyota,Gray,Car,1779400807,1779400808,2026-05-22T05:00:07.991085,2026-05-22T05:00:08.882615
22-05-2026,CCTV04,05:00:09,7,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_7_Motorbike_22-05-2026_05-00-09_f000155_crop.jpg,Unknown,Gray,Motorbike,1779400809,1779400810,2026-05-22T05:00:09.031204,2026-05-22T05:00:10.517088
22-05-2026,CCTV04,05:00:10,7,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_7_Motorbike_22-05-2026_05-00-10_f000165_crop.jpg,Unknown,Gray,Motorbike,1779400809,1779400810,2026-05-22T05:00:09.031204,2026-05-22T05:00:10.517088
22-05-2026,CCTV02,05:00:14,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-14_f000195_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:15,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-15_f000196_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:15,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-15_f000197_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:15,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-15_f000198_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:15,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-15_f000199_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:15,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-15_f000200_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:15,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-15_f000201_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:16,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-16_f000202_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:16,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-16_f000203_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:16,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-16_f000204_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:16,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-16_f000205_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:16,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-16_f000206_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:16,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-16_f000207_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:16,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-16_f000208_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:17,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-17_f000209_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:17,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-17_f000210_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV01,05:00:17,10,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_10_Car_22-05-2026_05-00-17_f000211_crop.jpg,Geely,Gray,Car,1779400817,1779400817,2026-05-22T05:00:17.352155,2026-05-22T05:00:17.500743
22-05-2026,CCTV02,05:00:17,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-17_f000211_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV01,05:00:17,10,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_10_Car_22-05-2026_05-00-17_f000212_crop.jpg,Geely,Gray,Car,1779400817,1779400817,2026-05-22T05:00:17.352155,2026-05-22T05:00:17.500743
22-05-2026,CCTV02,05:00:17,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-17_f000212_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:17,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-17_f000213_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:17,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-17_f000214_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:17,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-17_f000215_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV05,05:00:17,11,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_11_Car_22-05-2026_05-00-17_f000215_crop.jpg,Geely,Gray,Car,1779400817,1779400818,2026-05-22T05:00:17.946508,2026-05-22T05:00:18.095097
22-05-2026,CCTV02,05:00:18,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-18_f000216_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV05,05:00:18,11,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV05/CCTV05_track_11_Car_22-05-2026_05-00-18_f000216_crop.jpg,Motorcycle,Gray,Car,1779400817,1779400818,2026-05-22T05:00:17.946508,2026-05-22T05:00:18.095097
22-05-2026,CCTV02,05:00:18,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-18_f000217_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV04,05:00:18,9,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_9_Motorbike_22-05-2026_05-00-18_f000217_crop.jpg,Unknown,Gray,Motorbike,1779400818,1779400819,2026-05-22T05:00:18.243685,2026-05-22T05:00:19.580981
22-05-2026,CCTV02,05:00:18,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-18_f000218_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:18,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-18_f000219_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:18,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-18_f000220_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:18,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-18_f000221_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:18,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-18_f000222_crop.jpg,Honda,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:19,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-19_f000223_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:19,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-19_f000224_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:19,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-19_f000225_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:19,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-19_f000226_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV04,05:00:19,9,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV04/CCTV04_track_9_Motorbike_22-05-2026_05-00-19_f000226_crop.jpg,Unknown,Gray,Motorbike,1779400818,1779400819,2026-05-22T05:00:18.243685,2026-05-22T05:00:19.580981
22-05-2026,CCTV02,05:00:19,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-19_f000227_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:19,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-19_f000228_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:20,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-20_f000229_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:20,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-20_f000230_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV02,05:00:20,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-20_f000231_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV01,05:00:20,13,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_13_Car_22-05-2026_05-00-20_f000232_crop.jpg,Toyota,Gray,Car,1779400820,1779400821,2026-05-22T05:00:20.472511,2026-05-22T05:00:21.512630
22-05-2026,CCTV02,05:00:20,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-20_f000232_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
22-05-2026,CCTV01,05:00:20,13,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV01/CCTV01_track_13_Car_22-05-2026_05-00-20_f000233_crop.jpg,Toyota,Gray,Car,1779400820,1779400821,2026-05-22T05:00:20.472511,2026-05-22T05:00:21.512630
22-05-2026,CCTV02,05:00:20,8,/home/exp2/project/team-models/detector/Yolov3-tiny/outputs/mux5_run_20260522_045945_chunk0001/crop_img/CCTV02/CCTV02_track_8_Car_22-05-2026_05-00-20_f000233_crop.jpg,Toyota,Unknown,Car,1779400814,1779400825,2026-05-22T05:00:14.974740,2026-05-22T05:00:25.078752
