timestamp,round,camera_id,vehicle_type,detection_conf,car_brand,brand_conf,car_color,color_score,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_width,bbox_height,bounding_box
2026-05-21T16:55:10.762,37,cam1,car,0.3594,Isuzu,0.6067,Bronze Silver,0.4847,984,229,1033,259,49,30,"{""x1"": 984, ""y1"": 229, ""x2"": 1033, ""y2"": 259}"
2026-05-21T16:55:10.762,37,cam1,car,0.2659,Isuzu,0.6367,Bronze Silver,0.5243,792,220,846,254,54,34,"{""x1"": 792, ""y1"": 220, ""x2"": 846, ""y2"": 254}"
2026-05-21T16:55:10.762,37,cam2,car,0.8569,MG,0.9840,Bronze Silver,0.4453,678,248,876,444,198,196,"{""x1"": 678, ""y1"": 248, ""x2"": 876, ""y2"": 444}"
2026-05-21T16:55:10.762,37,cam2,car,0.4844,Toyota,0.9027,Bronze Silver,0.4455,841,175,963,250,122,75,"{""x1"": 841, ""y1"": 175, ""x2"": 963, ""y2"": 250}"
2026-05-21T16:55:10.762,37,cam2,car,0.2959,Toyota,0.5801,Bronze Silver,0.4199,418,267,645,426,227,159,"{""x1"": 418, ""y1"": 267, ""x2"": 645, ""y2"": 426}"
2026-05-21T16:55:10.762,37,cam3,car,0.9248,Mazda,0.3712,Gray,0.4340,1085,561,1698,863,613,302,"{""x1"": 1085, ""y1"": 561, ""x2"": 1698, ""y2"": 863}"
2026-05-21T16:55:10.762,37,cam3,car,0.5830,Toyota,0.9273,Bronze Silver,0.3943,432,297,540,355,108,58,"{""x1"": 432, ""y1"": 297, ""x2"": 540, ""y2"": 355}"
2026-05-21T16:55:10.762,37,cam3,car,0.3225,Toyota,0.9573,Bronze Silver,0.4143,1200,239,1312,292,112,53,"{""x1"": 1200, ""y1"": 239, ""x2"": 1312, ""y2"": 292}"
2026-05-21T16:55:10.762,37,cam3,car,0.3057,Toyota,0.9093,Charcoal,0.3882,53,380,117,437,64,57,"{""x1"": 53, ""y1"": 380, ""x2"": 117, ""y2"": 437}"
2026-05-21T16:55:10.762,37,cam3,bus,0.2878,Honda,0.8914,Bronze Gray,0.3954,406,483,747,654,341,171,"{""x1"": 406, ""y1"": 483, ""x2"": 747, ""y2"": 654}"
2026-05-21T16:55:10.762,37,cam4,car,0.5679,Toyota,0.8415,Bronze Silver,0.4717,985,226,1036,263,51,37,"{""x1"": 985, ""y1"": 226, ""x2"": 1036, ""y2"": 263}"
2026-05-21T16:55:10.762,37,cam4,car,0.4055,Toyota,0.8486,Bronze Silver,0.4687,675,198,741,230,66,32,"{""x1"": 675, ""y1"": 198, ""x2"": 741, ""y2"": 230}"
2026-05-21T16:55:10.762,37,cam4,car,0.3630,Isuzu,0.7006,Bronze Silver,0.4808,984,229,1032,259,48,30,"{""x1"": 984, ""y1"": 229, ""x2"": 1032, ""y2"": 259}"
2026-05-21T16:55:10.762,37,cam4,car,0.2910,Isuzu,0.5324,Bronze Silver,0.5064,792,223,846,255,54,32,"{""x1"": 792, ""y1"": 223, ""x2"": 846, ""y2"": 255}"
2026-05-21T16:55:10.762,37,cam5,car,0.8569,MG,0.9840,Bronze Silver,0.4453,678,248,876,444,198,196,"{""x1"": 678, ""y1"": 248, ""x2"": 876, ""y2"": 444}"
2026-05-21T16:55:10.762,37,cam5,car,0.4844,Toyota,0.9027,Bronze Silver,0.4455,841,175,963,250,122,75,"{""x1"": 841, ""y1"": 175, ""x2"": 963, ""y2"": 250}"
2026-05-21T16:55:10.762,37,cam5,car,0.2959,Toyota,0.5801,Bronze Silver,0.4199,418,267,645,426,227,159,"{""x1"": 418, ""y1"": 267, ""x2"": 645, ""y2"": 426}"
2026-05-21T16:55:12.248,38,cam1,car,0.8301,Honda,0.9976,Bronze Silver,0.5891,1167,325,1400,414,233,89,"{""x1"": 1167, ""y1"": 325, ""x2"": 1400, ""y2"": 414}"
2026-05-21T16:55:12.248,38,cam1,car,0.5078,Toyota,0.8133,Bronze Silver,0.4536,986,225,1038,263,52,38,"{""x1"": 986, ""y1"": 225, ""x2"": 1038, ""y2"": 263}"
2026-05-21T16:55:12.248,38,cam1,car,0.3811,Toyota,0.8929,Bronze Silver,0.5000,675,199,740,229,65,30,"{""x1"": 675, ""y1"": 199, ""x2"": 740, ""y2"": 229}"
2026-05-21T16:55:12.248,38,cam1,car,0.3577,Isuzu,0.6575,Bronze Silver,0.4589,984,228,1032,259,48,31,"{""x1"": 984, ""y1"": 228, ""x2"": 1032, ""y2"": 259}"
2026-05-21T16:55:12.248,38,cam1,car,0.2893,Isuzu,0.4652,Bronze Silver,0.3445,794,203,856,228,62,25,"{""x1"": 794, ""y1"": 203, ""x2"": 856, ""y2"": 228}"
2026-05-21T16:55:12.248,38,cam1,car,0.2861,Isuzu,0.4984,Bronze Silver,0.4998,769,209,801,229,32,20,"{""x1"": 769, ""y1"": 209, ""x2"": 801, ""y2"": 229}"
2026-05-21T16:55:12.248,38,cam2,car,0.7007,Toyota,0.3573,Bronze Silver,0.4498,731,291,1116,625,385,334,"{""x1"": 731, ""y1"": 291, ""x2"": 1116, ""y2"": 625}"
2026-05-21T16:55:12.248,38,cam2,car,0.2583,Toyota,0.7566,Bronze Silver,0.5136,417,267,644,489,227,222,"{""x1"": 417, ""y1"": 267, ""x2"": 644, ""y2"": 489}"
2026-05-21T16:55:12.248,38,cam3,car,0.8760,Honda,0.4665,Charcoal,0.4562,649,514,1124,785,475,271,"{""x1"": 649, ""y1"": 514, ""x2"": 1124, ""y2"": 785}"
2026-05-21T16:55:12.248,38,cam3,car,0.6001,Toyota,0.9246,Bronze Silver,0.3853,432,298,540,355,108,57,"{""x1"": 432, ""y1"": 298, ""x2"": 540, ""y2"": 355}"
2026-05-21T16:55:12.248,38,cam3,truck,0.4824,Honda,0.4186,Gray,0.4937,315,414,457,547,142,133,"{""x1"": 315, ""y1"": 414, ""x2"": 457, ""y2"": 547}"
2026-05-21T16:55:12.248,38,cam3,car,0.3174,Toyota,0.8863,Gray,0.3988,51,381,114,438,63,57,"{""x1"": 51, ""y1"": 381, ""x2"": 114, ""y2"": 438}"
2026-05-21T16:55:12.248,38,cam3,car,0.3157,Honda,0.4186,Gray,0.4937,315,414,457,547,142,133,"{""x1"": 315, ""y1"": 414, ""x2"": 457, ""y2"": 547}"
2026-05-21T16:55:12.248,38,cam3,car,0.3091,Toyota,0.9290,Gray,0.4268,1843,438,1917,509,74,71,"{""x1"": 1843, ""y1"": 438, ""x2"": 1917, ""y2"": 509}"
2026-05-21T16:55:12.248,38,cam3,car,0.2644,Toyota,0.9739,Bronze Silver,0.4389,1198,238,1313,291,115,53,"{""x1"": 1198, ""y1"": 238, ""x2"": 1313, ""y2"": 291}"
2026-05-21T16:55:12.248,38,cam4,car,0.7983,Honda,0.9931,Bronze Silver,0.5652,1434,373,1683,469,249,96,"{""x1"": 1434, ""y1"": 373, ""x2"": 1683, ""y2"": 469}"
2026-05-21T16:55:12.248,38,cam4,car,0.5391,Toyota,0.7912,Bronze Silver,0.4529,986,225,1039,263,53,38,"{""x1"": 986, ""y1"": 225, ""x2"": 1039, ""y2"": 263}"
2026-05-21T16:55:12.248,38,cam4,car,0.4207,Toyota,0.8746,Bronze Silver,0.5045,676,199,741,229,65,30,"{""x1"": 676, ""y1"": 199, ""x2"": 741, ""y2"": 229}"
2026-05-21T16:55:12.248,38,cam4,car,0.3647,Isuzu,0.5555,Bronze Silver,0.4791,985,229,1033,259,48,30,"{""x1"": 985, ""y1"": 229, ""x2"": 1033, ""y2"": 259}"
2026-05-21T16:55:12.248,38,cam4,car,0.2644,Toyota,0.5685,Maroon,0.3203,803,202,855,227,52,25,"{""x1"": 803, ""y1"": 202, ""x2"": 855, ""y2"": 227}"
2026-05-21T16:55:12.248,38,cam5,car,0.2798,Toyota,0.2000,Bronze Silver,0.4596,733,292,1126,633,393,341,"{""x1"": 733, ""y1"": 292, ""x2"": 1126, ""y2"": 633}"
2026-05-21T16:55:13.941,39,cam1,car,0.8354,Honda,0.9799,Bronze Silver,0.6018,1146,321,1378,409,232,88,"{""x1"": 1146, ""y1"": 321, ""x2"": 1378, ""y2"": 409}"
2026-05-21T16:55:13.941,39,cam1,car,0.5020,Toyota,0.8096,Bronze Silver,0.4535,986,225,1038,263,52,38,"{""x1"": 986, ""y1"": 225, ""x2"": 1038, ""y2"": 263}"
2026-05-21T16:55:13.941,39,cam1,car,0.3721,Toyota,0.8929,Bronze Silver,0.5000,675,199,740,229,65,30,"{""x1"": 675, ""y1"": 199, ""x2"": 740, ""y2"": 229}"
2026-05-21T16:55:13.941,39,cam1,car,0.3684,Isuzu,0.6490,Bronze Silver,0.4487,985,228,1032,259,47,31,"{""x1"": 985, ""y1"": 228, ""x2"": 1032, ""y2"": 259}"
2026-05-21T16:55:13.941,39,cam1,car,0.2861,Toyota,0.4962,Bronze Silver,0.3144,792,203,856,228,64,25,"{""x1"": 792, ""y1"": 203, ""x2"": 856, ""y2"": 228}"
2026-05-21T16:55:13.941,39,cam1,car,0.2766,Toyota,0.4972,Bronze Silver,0.4422,769,208,799,228,30,20,"{""x1"": 769, ""y1"": 208, ""x2"": 799, ""y2"": 228}"
2026-05-21T16:55:13.941,39,cam3,car,0.6533,Honda,0.5596,Gray,0.3712,336,380,447,489,111,109,"{""x1"": 336, ""y1"": 380, ""x2"": 447, ""y2"": 489}"
2026-05-21T16:55:13.941,39,cam3,car,0.5947,Toyota,0.9092,Bronze Silver,0.3851,431,298,542,356,111,58,"{""x1"": 431, ""y1"": 298, ""x2"": 542, ""y2"": 356}"
2026-05-21T16:55:13.941,39,cam3,truck,0.5312,Honda,0.3230,Bronze Gray,0.5413,413,501,882,750,469,249,"{""x1"": 413, ""y1"": 501, ""x2"": 882, ""y2"": 750}"
2026-05-21T16:55:13.941,39,cam3,car,0.2991,Toyota,0.8704,Gray,0.5088,1843,438,1917,510,74,72,"{""x1"": 1843, ""y1"": 438, ""x2"": 1917, ""y2"": 510}"
2026-05-21T16:55:13.941,39,cam3,car,0.2798,Toyota,0.9893,Bronze Silver,0.4384,1198,237,1313,291,115,54,"{""x1"": 1198, ""y1"": 237, ""x2"": 1313, ""y2"": 291}"
2026-05-21T16:55:13.941,39,cam4,car,0.8696,Honda,0.9794,Bronze Silver,0.6131,1134,321,1353,405,219,84,"{""x1"": 1134, ""y1"": 321, ""x2"": 1353, ""y2"": 405}"
2026-05-21T16:55:13.941,39,cam4,car,0.5371,Toyota,0.8271,Bronze Silver,0.4584,986,225,1038,263,52,38,"{""x1"": 986, ""y1"": 225, ""x2"": 1038, ""y2"": 263}"
2026-05-21T16:55:13.941,39,cam4,car,0.3577,Toyota,0.8735,Bronze Silver,0.4968,675,199,740,229,65,30,"{""x1"": 675, ""y1"": 199, ""x2"": 740, ""y2"": 229}"
2026-05-21T16:55:13.941,39,cam4,car,0.3540,Isuzu,0.6657,Bronze Silver,0.4663,985,228,1032,259,47,31,"{""x1"": 985, ""y1"": 228, ""x2"": 1032, ""y2"": 259}"
2026-05-21T16:55:13.941,39,cam4,car,0.3191,Isuzu,0.4611,Bronze Silver,0.3153,792,203,856,229,64,26,"{""x1"": 792, ""y1"": 203, ""x2"": 856, ""y2"": 229}"
2026-05-21T16:55:13.941,39,cam5,car,0.9082,MG,0.8554,Bronze Silver,0.5462,758,309,1183,687,425,378,"{""x1"": 758, ""y1"": 309, ""x2"": 1183, ""y2"": 687}"
2026-05-21T16:55:13.941,39,cam5,car,0.4551,Toyota,0.6717,Bronze Silver,0.4531,388,183,478,230,90,47,"{""x1"": 388, ""y1"": 183, ""x2"": 478, ""y2"": 230}"
2026-05-21T16:55:13.941,39,cam5,truck,0.4282,Honda,0.2351,Gray,0.4839,671,185,899,280,228,95,"{""x1"": 671, ""y1"": 185, ""x2"": 899, ""y2"": 280}"
2026-05-21T16:55:13.941,39,cam5,car,0.4131,Honda,0.2351,Gray,0.4839,671,185,899,280,228,95,"{""x1"": 671, ""y1"": 185, ""x2"": 899, ""y2"": 280}"
2026-05-21T16:55:13.941,39,cam5,car,0.3242,Isuzu,0.6286,Gray,0.5467,524,158,567,188,43,30,"{""x1"": 524, ""y1"": 158, ""x2"": 567, ""y2"": 188}"
2026-05-21T16:55:15.583,40,cam1,car,0.4746,Toyota,0.7433,Bronze Silver,0.4782,987,227,1036,262,49,35,"{""x1"": 987, ""y1"": 227, ""x2"": 1036, ""y2"": 262}"
2026-05-21T16:55:15.583,40,cam1,car,0.3293,Honda,0.8224,Bronze Silver,0.7190,889,258,1007,319,118,61,"{""x1"": 889, ""y1"": 258, ""x2"": 1007, ""y2"": 319}"
2026-05-21T16:55:15.583,40,cam1,car,0.2991,Isuzu,0.8592,Bronze Silver,0.4923,985,230,1030,258,45,28,"{""x1"": 985, ""y1"": 230, ""x2"": 1030, ""y2"": 258}"
2026-05-21T16:55:15.583,40,cam1,car,0.2942,Toyota,0.8326,Bronze Silver,0.4837,673,199,742,228,69,29,"{""x1"": 673, ""y1"": 199, ""x2"": 742, ""y2"": 228}"
2026-05-21T16:55:15.583,40,cam1,car,0.2568,Isuzu,0.5935,Bronze Silver,0.4004,755,205,795,225,40,20,"{""x1"": 755, ""y1"": 205, ""x2"": 795, ""y2"": 225}"
2026-05-21T16:55:15.583,40,cam2,car,0.7168,Toyota,0.9506,White,0.4502,1569,855,1917,1077,348,222,"{""x1"": 1569, ""y1"": 855, ""x2"": 1917, ""y2"": 1077}"
2026-05-21T16:55:15.583,40,cam2,car,0.3345,Toyota,0.6252,Bronze Silver,0.4218,416,267,643,426,227,159,"{""x1"": 416, ""y1"": 267, ""x2"": 643, ""y2"": 426}"
2026-05-21T16:55:15.583,40,cam2,car,0.3242,Toyota,0.2500,Gray,0.6351,989,158,1040,183,51,25,"{""x1"": 989, ""y1"": 158, ""x2"": 1040, ""y2"": 183}"
2026-05-21T16:55:15.583,40,cam3,car,0.6909,Motorcycle,0.9337,Charcoal,0.6338,0,616,95,801,95,185,"{""x1"": 0, ""y1"": 616, ""x2"": 95, ""y2"": 801}"
2026-05-21T16:55:15.583,40,cam3,car,0.5640,Toyota,0.9221,Bronze Silver,0.3265,432,297,534,356,102,59,"{""x1"": 432, ""y1"": 297, ""x2"": 534, ""y2"": 356}"
2026-05-21T16:55:15.583,40,cam3,car,0.4805,Toyota,0.9682,Bronze Silver,0.4283,522,300,633,362,111,62,"{""x1"": 522, ""y1"": 300, ""x2"": 633, ""y2"": 362}"
2026-05-21T16:55:15.583,40,cam3,car,0.3979,Toyota,0.9428,Bronze Silver,0.4189,1200,240,1311,292,111,52,"{""x1"": 1200, ""y1"": 240, ""x2"": 1311, ""y2"": 292}"
2026-05-21T16:55:15.583,40,cam3,car,0.3025,Toyota,0.9454,Gray,0.4288,50,381,116,438,66,57,"{""x1"": 50, ""y1"": 381, ""x2"": 116, ""y2"": 438}"
2026-05-21T16:55:15.583,40,cam3,car,0.2720,Toyota,0.5544,White,0.3362,114,355,181,405,67,50,"{""x1"": 114, ""y1"": 355, ""x2"": 181, ""y2"": 405}"
2026-05-21T16:55:15.583,40,cam4,car,0.6260,Toyota,0.8810,Bronze Silver,0.6268,850,254,934,299,84,45,"{""x1"": 850, ""y1"": 254, ""x2"": 934, ""y2"": 299}"
2026-05-21T16:55:15.583,40,cam4,car,0.5757,Toyota,0.8593,Bronze Silver,0.4628,985,226,1037,262,52,36,"{""x1"": 985, ""y1"": 226, ""x2"": 1037, ""y2"": 262}"
2026-05-21T16:55:15.583,40,cam4,car,0.2974,Isuzu,0.5696,Bronze Silver,0.4990,984,229,1033,258,49,29,"{""x1"": 984, ""y1"": 229, ""x2"": 1033, ""y2"": 258}"
2026-05-21T16:55:15.583,40,cam4,car,0.2720,Toyota,0.7878,Bronze Silver,0.4814,674,200,741,228,67,28,"{""x1"": 674, ""y1"": 200, ""x2"": 741, ""y2"": 228}"
2026-05-21T16:55:15.583,40,cam5,car,0.7168,Toyota,0.9506,White,0.4502,1569,855,1917,1077,348,222,"{""x1"": 1569, ""y1"": 855, ""x2"": 1917, ""y2"": 1077}"
2026-05-21T16:55:15.583,40,cam5,car,0.3345,Toyota,0.6252,Bronze Silver,0.4218,416,267,643,426,227,159,"{""x1"": 416, ""y1"": 267, ""x2"": 643, ""y2"": 426}"
2026-05-21T16:55:15.583,40,cam5,car,0.3242,Toyota,0.2500,Gray,0.6351,989,158,1040,183,51,25,"{""x1"": 989, ""y1"": 158, ""x2"": 1040, ""y2"": 183}"
2026-05-21T16:55:17.158,41,cam1,car,0.6094,Toyota,0.7446,Bronze Silver,0.5646,808,235,862,272,54,37,"{""x1"": 808, ""y1"": 235, ""x2"": 862, ""y2"": 272}"
2026-05-21T16:55:17.158,41,cam1,car,0.5527,Toyota,0.6855,Bronze Silver,0.4651,986,227,1036,262,50,35,"{""x1"": 986, ""y1"": 227, ""x2"": 1036, ""y2"": 262}"
2026-05-21T16:55:17.158,41,cam1,car,0.3503,Isuzu,0.6881,Bronze Silver,0.4566,984,229,1033,259,49,30,"{""x1"": 984, ""y1"": 229, ""x2"": 1033, ""y2"": 259}"
2026-05-21T16:55:17.158,41,cam1,car,0.2554,Toyota,0.8400,Bronze Silver,0.4892,675,201,742,228,67,27,"{""x1"": 675, ""y1"": 201, ""x2"": 742, ""y2"": 228}"
2026-05-21T16:55:17.158,41,cam2,car,0.7280,Toyota,0.7019,Bronze Silver,0.4155,586,205,762,270,176,65,"{""x1"": 586, ""y1"": 205, ""x2"": 762, ""y2"": 270}"
2026-05-21T16:55:17.158,41,cam2,car,0.4707,Toyota,0.7177,Bronze Silver,0.4357,417,267,644,426,227,159,"{""x1"": 417, ""y1"": 267, ""x2"": 644, ""y2"": 426}"
2026-05-21T16:55:17.158,41,cam2,car,0.3774,Toyota,0.9281,Gray,0.4548,395,184,477,226,82,42,"{""x1"": 395, ""y1"": 184, ""x2"": 477, ""y2"": 226}"
2026-05-21T16:55:17.158,41,cam2,car,0.3225,Toyota,0.3159,Gray,0.5549,988,159,1037,183,49,24,"{""x1"": 988, ""y1"": 159, ""x2"": 1037, ""y2"": 183}"
2026-05-21T16:55:17.158,41,cam3,car,0.5581,Toyota,0.8884,Bronze Silver,0.3813,432,298,539,355,107,57,"{""x1"": 432, ""y1"": 298, ""x2"": 539, ""y2"": 355}"
2026-05-21T16:55:17.158,41,cam3,car,0.4570,Toyota,0.9888,Gray,0.4025,657,271,748,321,91,50,"{""x1"": 657, ""y1"": 271, ""x2"": 748, ""y2"": 321}"
2026-05-21T16:55:17.158,41,cam3,car,0.3831,Toyota,0.9617,Bronze Silver,0.4121,1200,239,1311,291,111,52,"{""x1"": 1200, ""y1"": 239, ""x2"": 1311, ""y2"": 291}"
2026-05-21T16:55:17.158,41,cam3,car,0.3276,Toyota,0.9871,Gray,0.4097,658,277,749,319,91,42,"{""x1"": 658, ""y1"": 277, ""x2"": 749, ""y2"": 319}"
2026-05-21T16:55:17.158,41,cam3,car,0.3108,Toyota,0.9083,Gray,0.4302,51,380,116,438,65,58,"{""x1"": 51, ""y1"": 380, ""x2"": 116, ""y2"": 438}"
2026-05-21T16:55:17.158,41,cam4,car,0.8042,Toyota,0.8597,Bronze Silver,0.5126,821,237,888,281,67,44,"{""x1"": 821, ""y1"": 237, ""x2"": 888, ""y2"": 281}"
2026-05-21T16:55:17.158,41,cam4,car,0.5508,Toyota,0.7982,Bronze Silver,0.4631,986,228,1038,263,52,35,"{""x1"": 986, ""y1"": 228, ""x2"": 1038, ""y2"": 263}"
2026-05-21T16:55:17.158,41,cam4,car,0.3433,Isuzu,0.6425,Bronze Silver,0.4883,983,230,1034,259,51,29,"{""x1"": 983, ""y1"": 230, ""x2"": 1034, ""y2"": 259}"
2026-05-21T16:55:17.158,41,cam4,car,0.2524,Toyota,0.8563,Bronze Silver,0.4991,674,201,743,228,69,27,"{""x1"": 674, ""y1"": 201, ""x2"": 743, ""y2"": 228}"
2026-05-21T16:55:17.158,41,cam5,car,0.7280,Toyota,0.7019,Bronze Silver,0.4155,586,205,762,270,176,65,"{""x1"": 586, ""y1"": 205, ""x2"": 762, ""y2"": 270}"
2026-05-21T16:55:17.158,41,cam5,car,0.4707,Toyota,0.7177,Bronze Silver,0.4357,417,267,644,426,227,159,"{""x1"": 417, ""y1"": 267, ""x2"": 644, ""y2"": 426}"
2026-05-21T16:55:17.158,41,cam5,car,0.3774,Toyota,0.9281,Gray,0.4548,395,184,477,226,82,42,"{""x1"": 395, ""y1"": 184, ""x2"": 477, ""y2"": 226}"
2026-05-21T16:55:17.158,41,cam5,car,0.3225,Toyota,0.3159,Gray,0.5549,988,159,1037,183,49,24,"{""x1"": 988, ""y1"": 159, ""x2"": 1037, ""y2"": 183}"
2026-05-21T16:55:19.269,42,cam1,car,0.9189,Honda,0.8239,Bronze Silver,0.4195,1594,441,1818,578,224,137,"{""x1"": 1594, ""y1"": 441, ""x2"": 1818, ""y2"": 578}"
2026-05-21T16:55:19.269,42,cam1,car,0.5273,Toyota,0.7973,Bronze Silver,0.4724,986,226,1038,263,52,37,"{""x1"": 986, ""y1"": 226, ""x2"": 1038, ""y2"": 263}"
2026-05-21T16:55:19.269,42,cam1,car,0.4668,Toyota,0.5498,Bronze Silver,0.5317,786,226,835,257,49,31,"{""x1"": 786, ""y1"": 226, ""x2"": 835, ""y2"": 257}"
2026-05-21T16:55:19.269,42,cam1,car,0.3293,Isuzu,0.6214,Bronze Silver,0.5060,984,229,1033,259,49,30,"{""x1"": 984, ""y1"": 229, ""x2"": 1033, ""y2"": 259}"
2026-05-21T16:55:19.269,42,cam2,car,0.4514,Motorcycle,0.6425,Bronze Silver,0.4319,753,165,855,237,102,72,"{""x1"": 753, ""y1"": 165, ""x2"": 855, ""y2"": 237}"
2026-05-21T16:55:19.269,42,cam2,car,0.4514,Toyota,0.4240,Maroon,0.3578,585,172,714,239,129,67,"{""x1"": 585, ""y1"": 172, ""x2"": 714, ""y2"": 239}"
2026-05-21T16:55:19.269,42,cam2,car,0.4377,Toyota,0.6635,Bronze Silver,0.4079,418,267,643,426,225,159,"{""x1"": 418, ""y1"": 267, ""x2"": 643, ""y2"": 426}"
2026-05-21T16:55:19.269,42,cam2,car,0.3904,Toyota,0.3576,Gray,0.4772,987,158,1039,183,52,25,"{""x1"": 987, ""y1"": 158, ""x2"": 1039, ""y2"": 183}"
2026-05-21T16:55:19.269,42,cam2,car,0.3503,Honda,0.3923,Maroon,0.4078,587,174,707,238,120,64,"{""x1"": 587, ""y1"": 174, ""x2"": 707, ""y2"": 238}"
2026-05-21T16:55:19.269,42,cam3,car,0.6279,Toyota,0.7185,Bronze Silver,0.3938,432,296,541,355,109,59,"{""x1"": 432, ""y1"": 296, ""x2"": 541, ""y2"": 355}"
2026-05-21T16:55:19.269,42,cam3,car,0.3701,Toyota,0.9744,Gray,0.3968,1200,238,1313,291,113,53,"{""x1"": 1200, ""y1"": 238, ""x2"": 1313, ""y2"": 291}"
2026-05-21T16:55:19.269,42,cam3,car,0.2893,Toyota,0.9602,Bronze Silver,0.3932,787,238,863,289,76,51,"{""x1"": 787, ""y1"": 238, ""x2"": 863, ""y2"": 289}"
2026-05-21T16:55:19.269,42,cam3,car,0.2705,Toyota,0.9128,Gray,0.3916,52,381,118,437,66,56,"{""x1"": 52, ""y1"": 381, ""x2"": 118, ""y2"": 437}"
2026-05-21T16:55:19.269,42,cam3,car,0.2612,Toyota,0.9390,Gray,0.6423,53,375,141,432,88,57,"{""x1"": 53, ""y1"": 375, ""x2"": 141, ""y2"": 432}"
2026-05-21T16:55:19.269,42,cam4,car,0.8042,Toyota,0.8597,Bronze Silver,0.5126,821,237,888,281,67,44,"{""x1"": 821, ""y1"": 237, ""x2"": 888, ""y2"": 281}"
2026-05-21T16:55:19.269,42,cam4,car,0.5508,Toyota,0.7982,Bronze Silver,0.4631,986,228,1038,263,52,35,"{""x1"": 986, ""y1"": 228, ""x2"": 1038, ""y2"": 263}"
2026-05-21T16:55:19.269,42,cam4,car,0.3433,Isuzu,0.6425,Bronze Silver,0.4883,983,230,1034,259,51,29,"{""x1"": 983, ""y1"": 230, ""x2"": 1034, ""y2"": 259}"
2026-05-21T16:55:19.269,42,cam4,car,0.2524,Toyota,0.8563,Bronze Silver,0.4991,674,201,743,228,69,27,"{""x1"": 674, ""y1"": 201, ""x2"": 743, ""y2"": 228}"
2026-05-21T16:55:19.269,42,cam5,motorcycle,0.4397,,,,,649,192,729,262,80,70,"{""x1"": 649, ""y1"": 192, ""x2"": 729, ""y2"": 262}"
2026-05-21T16:55:19.269,42,cam5,car,0.4167,Toyota,0.5611,Bronze Silver,0.4197,419,266,644,426,225,160,"{""x1"": 419, ""y1"": 266, ""x2"": 644, ""y2"": 426}"
2026-05-21T16:55:19.269,42,cam5,car,0.3701,Toyota,0.5709,Gray,0.4677,986,157,1041,183,55,26,"{""x1"": 986, ""y1"": 157, ""x2"": 1041, ""y2"": 183}"
2026-05-21T16:55:19.269,42,cam5,car,0.3701,Honda,0.4058,Maroon,0.3805,528,181,663,246,135,65,"{""x1"": 528, ""y1"": 181, ""x2"": 663, ""y2"": 246}"
2026-05-21T16:55:19.269,42,cam5,car,0.3557,Honda,0.3839,Maroon,0.4435,531,181,661,243,130,62,"{""x1"": 531, ""y1"": 181, ""x2"": 661, ""y2"": 243}"
2026-05-21T16:55:19.269,42,cam5,car,0.3074,Honda,0.3479,Bronze Silver,0.4638,704,174,805,240,101,66,"{""x1"": 704, ""y1"": 174, ""x2"": 805, ""y2"": 240}"
2026-05-21T16:55:19.269,42,cam5,car,0.2690,Toyota,0.4277,Bronze Silver,0.4270,651,170,806,244,155,74,"{""x1"": 651, ""y1"": 170, ""x2"": 806, ""y2"": 244}"
2026-05-21T16:55:19.269,42,cam5,car,0.2583,Toyota,0.9148,Gray,0.4491,397,183,476,225,79,42,"{""x1"": 397, ""y1"": 183, ""x2"": 476, ""y2"": 225}"
2026-05-21T16:55:20.532,43,cam1,car,0.8911,Honda,0.9997,Charcoal,0.4748,1331,438,1635,601,304,163,"{""x1"": 1331, ""y1"": 438, ""x2"": 1635, ""y2"": 601}"
2026-05-21T16:55:20.532,43,cam1,car,0.5371,Toyota,0.8083,Bronze Silver,0.4698,986,226,1038,263,52,37,"{""x1"": 986, ""y1"": 226, ""x2"": 1038, ""y2"": 263}"
2026-05-21T16:55:20.532,43,cam1,car,0.3523,Isuzu,0.5534,Bronze Silver,0.5028,984,229,1034,259,50,30,"{""x1"": 984, ""y1"": 229, ""x2"": 1034, ""y2"": 259}"
2026-05-21T16:55:20.532,43,cam1,car,0.3486,Isuzu,0.7959,Bronze Silver,0.4846,781,214,822,249,41,35,"{""x1"": 781, ""y1"": 214, ""x2"": 822, ""y2"": 249}"
2026-05-21T16:55:20.532,43,cam2,car,0.3701,Toyota,0.8145,Gray,0.5135,985,156,1040,183,55,27,"{""x1"": 985, ""y1"": 156, ""x2"": 1040, ""y2"": 183}"
2026-05-21T16:55:20.532,43,cam2,car,0.3611,Toyota,0.5938,Bronze Silver,0.3401,595,169,719,213,124,44,"{""x1"": 595, ""y1"": 169, ""x2"": 719, ""y2"": 213}"
2026-05-21T16:55:20.532,43,cam2,car,0.3364,Toyota,0.8121,Gray,0.4851,398,185,477,226,79,41,"{""x1"": 398, ""y1"": 185, ""x2"": 477, ""y2"": 226}"
2026-05-21T16:55:20.532,43,cam2,car,0.2893,Toyota,0.6118,Bronze Silver,0.3850,418,265,642,425,224,160,"{""x1"": 418, ""y1"": 265, ""x2"": 642, ""y2"": 425}"
2026-05-21T16:55:20.532,43,cam3,car,0.8662,BYD,0.3547,Gray,0.4328,1791,651,1918,874,127,223,"{""x1"": 1791, ""y1"": 651, ""x2"": 1918, ""y2"": 874}"
